,STNCode,Name of Monitoring Location,Type of Water Body,State Name,Temperature Min⁰C,Temperature Max⁰C,Dissolved Oxygen(mg/L)Min,Dissolved Oxygen(mg/L)Max,pH Min,pH Max,Conductivity(μmhos/cm)Min,Conductivity(μmhos/cm)Max,BOD(mg/L)Min,BOD(mg/L)Max,NitrateN+NitriteN(mg/L)Min,NitrateN+NitriteN(mg/L)Max,FecalColiform(MPN/100ml)Min,FecalColiform(MPN/100ml)Max,TotalColiform(MPN/100ml)Min,TotalColiform(MPN/100ml)Max,Year
866,3565.0,PILIKULA TANK,TANK,KARNATAKA,28.0,30.0,4.9,7.9,6.5,7.2,128.0,224.0,2.0,3.0,2.1,7.0,23.0,1600.0,23.0,1600.0,2021
867,4502.0,RAMAMMANA KERE,TANK,KARNATAKA,25.0,25.0,2.8,6.9,7.2,8.4,896.0,1365.0,5.0,20.0,2.0,4.0,1200.0,94000.0,35000.0,1600000.0,2021
868,4513.0,RAMAMMANA KERE,TANK,KARNATAKA,25.0,25.0,1.6,6.5,6.2,7.2,230.0,1366.0,2.0,47.0,0.56,3.51,3300.0,150000.0,24000.0,1600000.0,2021
869,4531.0,RAYASANDRA LAKE,TANK,KARNATAKA,25.0,25.0,0.3,5.8,6.7,7.9,1035.0,1563.0,5.0,20.0,1.15,24.0,7900.0,94000.0,54000.0,540000.0,2021
870,4498.0,"SANAVALLI DAM, MUNGOD",TANK,KARNATAKA,23.0,28.0,7.1,7.4,6.8,7.3,163.0,251.0,2.2,2.7,0.3,0.79,2.0,8.0,19.0,31.0,2021
871,3672.0,SANKALAPURAKERE TANK,TANK,KARNATAKA,22.0,27.0,4.1,6.4,7.4,7.9,450.0,700.0,2.0,2.6,0.3,0.3,170.0,460.0,1100.0,3500.0,2021
872,3594.0,SANKEY TANK,TANK,KARNATAKA,25.0,25.0,4.9,6.8,6.5,7.6,267.0,815.0,3.0,8.0,0.56,3.0,490.0,3300000.0,2400.0,24000000.0,2021
873,3667.0,SATHENAHALLIDODDAKERE TANK,TANK,KARNATAKA,22.0,28.0,4.5,6.2,7.6,8.1,780.0,1280.0,3.0,4.0,0.5,1.5,220.0,610.0,1600.0,4000.0,2021
874,3674.0,SATHYAMANGALA KERE,TANK,KARNATAKA,22.0,28.0,5.4,6.5,7.5,7.9,370.0,470.0,1.8,2.4,0.3,0.3,140.0,340.0,1100.0,2400.0,2021
875,3694.0,SHANTHISAGARKERE TANK,TANK,KARNATAKA,25.0,28.0,6.0,7.3,7.7,8.3,104.0,330.0,2.0,3.0,0.3,0.47,39.0,360.0,279.5,1400.0,2021
876,3677.0,SHARANABASAVESHWARA KERE,TANK,KARNATAKA,26.0,30.0,6.0,8.2,7.5,8.4,1035.0,1670.0,3.0,6.0,0.3,1.8,630.0,1400.0,2200.0,5400.0,2021
877,3600.0,SHIVAPURA TANK,TANK,KARNATAKA,25.0,25.0,0.3,5.8,6.5,7.6,762.0,4110.0,5.0,83.0,2.0,9.19,4000.0,9400000.0,35000.0,54000000.0,2021
878,3689.0,SOMESHWARAKERE TANK,TANK,KARNATAKA,23.0,25.0,5.8,6.8,7.1,7.9,732.0,1340.0,3.3,4.5,1.02,1.32,13.0,58.0,70.0,196.0,2021
879,3668.0,SOUDRALLI KERE,TANK,KARNATAKA,21.0,27.0,4.3,5.9,7.3,7.8,690.0,1150.0,2.9,3.8,0.3,0.9,340.0,490.0,2200.0,3500.0,2021
880,3633.0,SUBRAMANYAPURA TANK,TANK,KARNATAKA,25.0,25.0,0.3,4.8,6.5,7.6,969.0,2005.0,5.0,50.0,0.8,11.5,4600.0,940000.0,35000.0,5400000.0,2021
881,3688.0,SUDANAKERE TANK,TANK,KARNATAKA,23.0,26.0,6.9,7.3,7.7,8.2,581.0,790.0,3.4,3.9,0.52,0.79,41.0,136.0,221.0,394.0,2021
882,3690.0,UNAKALKERE TANK,TANK,KARNATAKA,25.0,26.0,6.9,7.3,7.7,8.3,876.0,1008.0,3.3,3.9,1.02,1.12,21.0,63.0,120.0,185.0,2021
883,3640.0,UTTARAHALLI DORAIKERE,TANK,KARNATAKA,25.0,25.0,0.3,7.1,6.7,9.3,192.0,450.0,4.0,48.0,0.52,2.08,2700.0,94000.0,24000.0,540000.0,2021
884,3632.0,VEERAPURA TANK,TANK,KARNATAKA,25.0,25.0,0.3,6.5,6.5,8.1,309.0,5860.0,3.0,124.0,0.8,9.0,4600.0,94000.0,24000.0,540000.0,2021
885,3603.0,VENGAIHNAKERE,TANK,KARNATAKA,24.0,25.0,1.9,6.2,6.5,7.2,667.0,1330.0,2.0,81.0,0.8,12.0,2300.0,110000.0,24000.0,920000.0,2021
886,3691.0,VIMANABHUTHIKERE TANK,TANK,KARNATAKA,25.0,32.0,6.2,7.7,7.2,8.3,92.0,290.0,2.0,2.2,0.3,0.5,39.0,360.0,279.5,1400.0,2021
887,3630.0,YELAHANKA TANK,TANK,KARNATAKA,25.0,25.0,4.0,6.9,6.5,8.5,512.0,1120.0,4.0,14.0,1.2,3.7,140.0,94000.0,24000.0,1600000.0,2021
888,3605.0,YELLAMALLAPPA TANK,TANK,KARNATAKA,25.0,25.0,3.1,5.6,6.6,7.6,887.0,1791.0,5.0,14.0,0.7,8.12,3300.0,170000.0,24000.0,920000.0,2021
889,1579.0,"ALAPPUZHA, KERALA",LAKE,KERALA,29.0,30.0,5.4,7.8,6.9,7.5,148.0,1168.0,1.0,4.0,0.3,0.8,2.0,1400.0,2.0,2200.0,2021
890,1441.0,"ASHTHAMUDI LAKE AT QUILON, KERALA",LAKE,KERALA,22.0,24.0,5.1,6.1,6.3,7.4,15000.0,18410.0,1.0,3.5,0.3,2.7,100.0,150.0,350.0,610.0,2021
891,1578.0,"KAYAMKULAM, KERALA",LAKE,KERALA,29.0,30.0,3.1,5.6,6.9,8.0,1285.0,7651.0,1.4,5.9,0.3,0.3,200.0,1700.0,400.0,3500.0,2021
892,1577.0,"KODUNGALLOOR, KERALA",LAKE,KERALA,26.0,31.0,5.7,8.0,6.5,8.7,100.0,33520.0,1.0,2.4,0.3,2.4,100.0,2000.0,630.0,6300.0,2021
893,2312.0,"LAKE VEMBANAD AT PATHIRAMANAL
(ALAPPUZHA)",LAKE,KERALA,28.0,29.0,6.1,7.9,6.6,7.4,131.0,1314.0,1.0,3.8,0.3,0.3,2.0,1400.0,2.0,4100.0,2021
894,1383.0,"ORUVATHILKOTTA LAKE, KERALA",LAKE,KERALA,26.0,27.0,1.6,3.2,6.4,7.8,173.0,240.0,1.0,7.2,0.3,0.3,920.0,1700.0,2100.0,3100.0,2021
895,1574.0,"PARAVUR, KERALA",LAKE,KERALA,20.0,23.0,5.1,6.9,6.2,7.6,12140.0,16130.0,1.0,2.3,0.3,1.8,94.0,140.0,380.0,490.0,2021
896,2318.0,PAZHASSI RESERVOIR (KANNUR),LAKE,KERALA,24.0,30.0,6.7,8.0,6.6,7.8,47.0,73.0,1.0,1.2,0.3,0.3,20.0,80.0,100.0,620.0,2021
897,1576.0,"PERIYAR LAKE AT THEKKADY, KERALA",LAKE,KERALA,24.0,26.0,6.5,7.8,6.7,7.6,36.0,44.0,1.0,1.0,0.3,0.3,2.0,2.0,2.0,100.0,2021
898,1580.0,"POOKOTE, KERALA",LAKE,KERALA,25.0,29.0,6.9,8.2,6.5,7.0,24.0,29.0,1.0,1.5,0.3,0.3,2.0,27.0,14.0,79.0,2021
899,2329.0,RSVR AT BHOOTHATHANKETU,LAKE,KERALA,24.0,29.0,6.9,8.2,6.2,8.1,23.0,56.0,1.0,1.3,0.3,0.7,47.0,3500.0,84.0,5400.0,2021
900,2330.0,RSVR AT EDAMALAYAR,LAKE,KERALA,25.0,29.0,6.9,8.2,6.4,7.7,21.0,48.0,1.0,1.0,0.3,0.3,2.0,120.0,12.0,400.0,2021
901,2328.0,RSVR AT MALAMPUZHA,LAKE,KERALA,22.0,31.0,6.1,7.8,6.8,7.8,77.0,138.0,1.0,3.4,0.3,3.6,2.0,700.0,100.0,1200.0,2021
902,1385.0,"SASTHAMCOTTA LAKE, KERALA",LAKE,KERALA,21.0,25.0,6.5,7.5,6.4,7.8,162.0,185.0,1.0,2.0,0.3,0.7,70.0,110.0,240.0,410.0,2021
903,3470.0,"VELLAYANI LAKE AT VANDITHADOM,
THIRUVANANTHAPURAM",LAKE,KERALA,26.0,27.0,5.2,7.1,5.7,6.9,105.0,165.0,1.7,3.8,0.3,0.3,200.0,700.0,700.0,1700.0,2021
904,1575.0,"VEMBANAD LAKE,KOCHI (OIL TANKER
JETTY), KERALA",LAKE,KERALA,27.0,31.0,3.4,7.8,6.3,7.9,200.0,42380.0,1.0,3.6,0.3,2.7,630.0,32000.0,1500.0,200000.0,2021
905,3462.0,MANANCHIRA POND AT KOZHEKODE,POND,KERALA,23.0,32.0,6.5,8.2,6.7,8.0,43.0,190.0,1.0,2.1,0.3,0.72,20.0,810.0,40.0,1300.0,2021
906,2325.0,"POND AT (PADMANABHA) SREE
PADMANABHA SWAMY TEMPLE (TVPM)",POND,KERALA,26.0,27.0,2.5,6.7,7.0,7.9,248.0,282.0,3.7,7.8,0.3,0.3,1000.0,2200.0,3100.0,7000.0,2021
907,4557.0,POND C/O MOHIDHEEN PALLI,POND,LAKSHADWEEP,27.9,31.3,4.2,6.9,7.1,9.2,229.0,515.0,2.2,5.0,0.32,0.32,2.0,2.0,2.0,2.0,2021
908,1401.0,POND NEAR JUMA MASJID,POND,LAKSHADWEEP,28.0,30.0,9.0,9.0,7.1,9.5,300.0,900.0,1.0,1.0,0.32,0.32,5.0,5.0,1600.0,1600.0,2021
909,4568.0,POND NEAR KULAPPINAKKAL,POND,LAKSHADWEEP,28.1,31.1,4.2,6.9,6.4,7.6,658.0,824.0,2.2,5.0,0.6,2.76,39.0,360.0,279.5,1400.0,2021
910,2132.0,BILAWALI TALAB AT INDORE,LAKE,"MADHYA
PRADESH",19.0,24.3,6.8,7.9,7.4,8.8,326.0,512.0,1.0,2.0,0.54,4.42,2.0,2.0,43.0,63.0,2021
911,3296.0,CHORAL DAM NEAR INDORE,LAKE,"MADHYA
PRADESH",20.0,24.0,7.0,7.8,7.1,8.4,325.0,573.0,1.0,1.3,0.02,1.01,2.0,2.0,40.0,58.0,2021
912,4615.0,GANGA SAGAR JABALPUR,LAKE,"MADHYA
PRADESH",17.0,28.2,5.8,7.3,7.1,8.2,280.0,764.0,2.7,6.0,0.3,0.77,2.0,110.0,43.0,920.0,2021
913,2135.0,GOVINDGARH LAKE,LAKE,"MADHYA
PRADESH",19.2,32.9,6.7,7.9,7.0,8.1,204.0,288.0,1.0,1.6,0.35,1.18,2.0,2.0,33.0,47.0,2021
914,2141.0,JANUNIA TALAB NEAR W/S,LAKE,"MADHYA
PRADESH",20.0,32.0,6.0,8.6,6.8,8.1,215.0,524.0,1.4,8.4,0.33,9.17,2.0,180.0,49.0,24000.0,2021
915,2142.0,"KALISINDH RESERVOIR AT SARANGPUR,
RAJGARH",LAKE,"MADHYA
PRADESH",20.0,24.0,7.0,7.9,7.2,7.9,250.0,490.0,1.4,2.4,0.3,0.5,2.0,2.0,24.0,34.0,2021
916,3845.0,"KANHARGAON STOP DAM WATER
SUPPLY INTAKE OF CHHINDWARA TOWN",LAKE,"MADHYA
PRADESH",17.0,30.0,7.1,7.9,7.1,8.9,511.0,713.0,1.0,1.8,2.2,3.0,3.0,4.0,14.0,43.0,2021
917,2140.0,"KERWA DAM NEAR REST HOUSE, BPL",LAKE,"MADHYA
PRADESH",19.0,30.0,5.2,10.4,7.1,8.3,183.0,422.0,1.0,1.4,1.88,6.66,2.0,180.0,110.0,35000.0,2021
918,2128.0,"KHANDARI RESERVOIR WATER OFF TAKE
POINT",LAKE,"MADHYA
PRADESH",16.6,27.0,7.1,8.3,7.2,8.1,238.0,411.0,1.0,1.9,0.13,0.4,2.0,4.0,8.0,48.0,2021
919,4622.0,"KOPTAL LAKE AT WATER SUPPLY INTAKE
POINT CHHATARPUR",LAKE,"MADHYA
PRADESH",22.0,30.0,4.3,7.1,7.2,8.5,243.0,702.0,1.0,2.9,0.05,0.47,2.0,2.0,4.0,38.0,2021
920,1374.0,LOWER LAKE AT BHOPAL OUTLET M.P.,LAKE,"MADHYA
PRADESH",19.0,33.0,4.7,8.3,7.2,8.0,226.0,509.0,1.2,8.0,3.8,15.23,2.0,920.0,150.0,120000.0,2021
921,2130.0,"MADHAV LAKE, SHIVPURI",LAKE,"MADHYA
PRADESH",20.0,27.0,5.2,7.8,7.6,8.1,278.0,800.0,1.7,3.2,0.6,0.98,2.0,8.0,32.0,110.0,2021
922,1466.0,"MULTAI TANK LAKE AT VILLA. KHARI ON BETUL AMRAVATI ROAD M.P(.TAPTI NEAR AMARAWATI, ROAD BRIDGE AT
VILLAGE KHEDA)",LAKE,MADHYA PRADESH,17.0,32.0,7.0,8.0,7.3,8.2,611.0,813.0,1.2,1.8,2.2,2.9,3.0,7.0,15.0,75.0,2021
923,2134.0,NAGCHUN TALAB AT KHANDWA,LAKE,"MADHYA
PRADESH",19.0,23.8,6.2,7.7,6.1,8.5,260.0,371.0,1.0,1.8,0.62,4.08,2.0,2.0,36.0,63.0,2021
924,2136.0,"SHAHPURA LAKE AT WEIR NEAR
AYUSHMAN HOSPITAL, BHOPAL",LAKE,"MADHYA
PRADESH",20.0,33.0,2.0,10.2,6.8,8.6,445.0,738.0,4.8,12.0,3.35,21.39,14.0,2100.0,280.0,220000.0,2021
925,2133.0,SIRPUR TALAB AT INDORE,LAKE,"MADHYA
PRADESH",20.0,23.0,6.7,7.8,7.4,8.2,344.0,796.0,1.0,1.4,0.68,1.22,2.0,2.0,34.0,63.0,2021
926,4614.0,SUPTAL JABALPUR,LAKE,"MADHYA
PRADESH",17.0,27.7,6.0,7.7,7.1,7.8,368.0,690.0,2.6,5.0,0.3,0.6,2.0,350.0,46.0,1600.0,2021
927,2139.0,UPPER LAKE AT BAIRAGARH CLUB,LAKE,"MADHYA
PRADESH",19.0,32.0,4.1,8.0,7.4,8.1,211.0,285.0,1.0,1.7,2.22,5.03,2.0,3500.0,240.0,92000.0,2021
928,1373.0,"UPPER LAKE AT BHOPAL (INTAKE POINT),
M.P.",LAKE,"MADHYA
PRADESH",19.0,32.0,5.0,8.1,7.2,7.7,208.0,305.0,1.1,4.2,2.43,3.9,2.0,4700.0,150.0,43000.0,2021
929,2138.0,UPPER LAKE AT KARBALA CLUB,LAKE,"MADHYA
PRADESH",20.0,32.0,5.0,8.6,7.3,8.1,205.0,256.0,1.2,4.0,2.25,5.01,2.0,2600.0,110.0,92000.0,2021
930,2137.0,UPPER LAKE AT YATCH CLUB,LAKE,"MADHYA
PRADESH",20.0,31.0,4.7,8.6,7.3,8.2,210.0,288.0,1.1,3.6,2.03,4.75,2.0,3500.0,140.0,54000.0,2021
931,2131.0,YASHWANT SAGAR AT INDORE,LAKE,"MADHYA
PRADESH",20.0,24.0,6.6,7.9,7.6,8.5,493.0,743.0,1.0,2.2,0.65,1.12,2.0,2.0,40.0,70.0,2021
932,3850.0,"BAGDOON TALAB PITHAMPUR SANJAY
JALASHAY PITHAMPUR",POND,"MADHYA
PRADESH",20.0,24.0,6.9,7.8,7.4,8.4,327.0,424.0,1.0,1.3,0.54,1.92,2.0,2.0,33.0,403.0,2021
933,3831.0,"DAL SAGAR TALAB, DIST SEONI",POND,"MADHYA
PRADESH",16.0,30.3,6.0,7.6,7.3,7.9,220.0,612.0,1.8,4.4,0.3,2.3,2.0,120.0,17.0,1600.0,2021
934,3830.0,"GOKALPUR TALAB, DIST JABALPUR",POND,"MADHYA
PRADESH",17.3,27.6,5.7,7.6,7.3,8.7,180.0,671.0,2.4,8.0,0.3,0.73,2.0,150.0,14.0,1600.0,2021
935,3299.0,HANUMANTAL JABALPUR,POND,"MADHYA
PRADESH",17.0,27.9,5.3,7.6,7.2,7.9,260.0,636.0,2.3,4.0,0.3,0.73,2.0,70.0,41.0,1600.0,2021
936,3297.0,"MITHA TALAB, DEWAS",POND,"MADHYA
PRADESH",22.0,29.0,6.8,7.9,7.2,8.5,339.0,440.0,1.6,2.9,0.32,1.0,2.0,6.0,47.0,110.0,2021
937,3301.0,MOTI TALAB AT BALAGHAT,POND,"MADHYA
PRADESH",16.2,31.0,6.2,7.8,7.2,7.9,262.0,687.0,1.1,5.2,0.21,0.3,2.0,110.0,17.0,920.0,2021
938,3302.0,"PIPLIYA PALA TALAB, INDORE",POND,"MADHYA
PRADESH",19.0,24.0,6.5,7.6,7.4,8.7,440.0,621.0,1.2,2.2,0.81,3.09,2.0,2.0,63.0,140.0,2021
939,3298.0,POND WATER AT LAKODA,POND,"MADHYA
PRADESH",11.4,25.0,6.8,7.5,7.2,7.9,210.0,592.0,1.7,2.1,0.61,1.02,2.0,4.0,48.0,49.0,2021
940,3303.0,"RANI TALAB, REWA",POND,"MADHYA
PRADESH",19.0,30.0,5.8,7.5,7.5,8.5,288.0,415.0,1.0,1.9,0.48,0.9,2.0,2.0,33.0,48.0,2021
941,3300.0,"RANITAL TALAB, JABALPUR",POND,"MADHYA
PRADESH",17.0,26.0,5.2,8.3,7.2,8.2,265.0,780.0,2.8,8.0,0.12,4.6,2.0,280.0,63.0,1600.0,2021
942,3304.0,"RIHAND RESRVOIR, SINGRAULI",POND,"MADHYA
PRADESH",15.0,36.0,6.5,7.6,7.1,7.5,203.0,530.0,1.4,1.8,0.32,3.17,39.0,360.0,279.5,1400.0,2021
943,3849.0,SITAPAT TALAB DHAR,POND,"MADHYA
PRADESH",20.0,23.0,0.3,7.8,7.544,8.2,5.0,529.0,1.0,1.2,0.61,1.0,2.0,2.0,33.0,49.0,2021
944,2129.0,"PERIAT TANK NEAR WSS INTAKE POINT
JABALPUR",TANK,"MADHYA
PRADESH",16.6,27.4,7.0,7.9,7.2,7.9,210.0,358.0,1.0,1.8,0.21,0.4,2.0,4.0,7.0,46.0,2021
945,1426.0,LOKTAK LAKE AT BISHNUPUR,LAKE,MANIPUR,18.0,28.0,6.6,7.6,6.4,7.5,180.0,205.0,2.7,3.5,0.6,2.76,25.0,65.0,70.0,120.0,2021
946,1630.0,LOKTAK LAKE AT KARANG ISLAND,LAKE,MANIPUR,19.0,28.0,6.8,7.3,6.9,7.5,150.0,240.0,3.0,3.7,0.6,2.76,10.0,20.0,15.0,60.0,2021
947,1629.0,LOKTAK LAKE AT SENDRA,LAKE,MANIPUR,19.0,28.0,6.5,7.6,6.8,7.5,130.0,210.0,2.9,3.6,0.6,2.76,10.0,75.0,60.0,105.0,2021
948,1425.0,LOKTAK LAKE AT THANA,LAKE,MANIPUR,18.7,28.0,6.8,7.4,6.9,7.7,150.0,215.0,3.1,3.6,0.6,2.76,10.0,45.0,50.0,95.0,2021
949,2837.0,PUMLEN LAKE AT TOKPACHING,LAKE,MANIPUR,20.0,28.0,6.9,7.6,7.0,7.4,130.0,286.0,3.2,3.6,0.6,2.76,5.0,25.0,30.0,60.0,2021
950,2849.0,CHANAM PUKHURI,POND,MANIPUR,19.0,28.0,5.8,6.9,7.0,7.6,110.0,430.0,3.3,3.9,0.3,0.3,30.0,60.0,75.0,175.0,2021
951,2841.0,HIRANMEI PUKHURI AT THOUBAL,POND,MANIPUR,20.0,28.0,6.2,7.5,7.0,7.5,80.0,450.0,3.2,3.9,0.6,2.76,35.0,70.0,70.0,120.0,2021
952,2840.0,LAMJAO PUKHURI AT ACHOUBA,POND,MANIPUR,21.0,28.0,6.7,7.4,7.2,7.5,80.0,350.0,3.1,3.6,0.6,2.76,2.0,20.0,25.0,50.0,2021
953,2842.0,LANGMEIDONG PUKHURI AT THOUBAL,POND,MANIPUR,21.0,28.0,6.5,7.5,7.1,7.5,90.0,300.0,3.2,3.7,0.6,2.76,2.0,40.0,35.0,70.0,2021
954,2844.0,LILONG PUKHURI,POND,MANIPUR,18.0,27.0,6.5,7.4,7.2,7.6,90.0,340.0,3.0,3.7,0.6,2.76,5.0,15.0,20.0,65.0,2021
955,2850.0,NINGTHEM PUKHURI,POND,MANIPUR,21.0,28.0,5.4,6.8,6.9,7.7,150.0,350.0,3.3,4.4,0.6,2.76,40.0,70.0,105.0,185.0,2021
956,2848.0,POND AT KAKWA BAZAR,POND,MANIPUR,21.0,28.0,5.5,7.1,7.0,7.7,150.0,660.0,3.4,4.1,0.6,2.76,35.0,65.0,85.0,170.0,2021
957,2851.0,POND AT KONGBA BAZAR,POND,MANIPUR,21.0,28.0,5.3,7.0,6.9,7.6,280.0,610.0,3.4,4.6,0.6,2.76,60.0,95.0,215.0,310.0,2021
958,2843.0,POND AT LALAMBUNG,POND,MANIPUR,20.0,27.0,6.4,7.1,6.8,7.4,90.0,320.0,3.2,3.7,0.6,2.76,20.0,40.0,50.0,110.0,2021
959,2847.0,POND AT MAIBAM LOKPACHING,POND,MANIPUR,20.0,28.0,6.0,7.8,6.9,7.5,120.0,230.0,3.0,3.9,0.6,2.76,10.0,50.0,35.0,160.0,2021
960,2846.0,POND AT MOIDANGPOK,POND,MANIPUR,20.0,28.0,6.2,7.8,7.0,7.6,80.0,175.0,2.9,3.6,0.6,2.76,2.0,15.0,15.0,50.0,2021
961,2845.0,POND AT NGAIRANGBAM,POND,MANIPUR,21.0,27.0,6.6,7.8,7.3,7.6,80.0,190.0,2.8,3.7,0.6,2.76,10.0,62.0,20.0,75.0,2021
962,2839.0,PUKHRI AT LANGMEIDONG,POND,MANIPUR,21.0,28.0,6.7,7.7,7.1,7.6,80.0,350.0,3.2,3.6,0.6,2.76,10.0,30.0,30.0,95.0,2021
963,3349.0,"TASEK LAKE AT SONGSAK (NAPHAK),",LAKE,MEGHALAYA,17.1,29.0,6.5,7.0,6.9,7.3,61.0,78.0,1.5,2.2,0.42,0.56,110.0,170.0,450.0,540.0,2021
964,1459.0,"THADLASKEIN LAKE, JOWAI",LAKE,MEGHALAYA,12.0,21.0,6.8,7.6,6.9,7.3,37.0,70.0,1.4,1.9,0.32,0.52,10.0,17.0,130.0,170.0,2021
965,1347.0,UMIAM LAKE AT BARAPANI,LAKE,MEGHALAYA,15.0,23.1,5.7,6.8,7.0,7.8,74.0,117.0,5.2,7.8,0.32,1.12,380.0,420.0,1100.0,1700.0,2021
966,3347.0,UMIAM LAKE AT MIDDLE POINT,LAKE,MEGHALAYA,15.0,23.0,5.5,6.8,7.1,7.8,73.0,105.0,4.8,7.5,0.35,1.02,310.0,410.0,830.0,1300.0,2021
967,3346.0,"UMIAM LAKE AT OUTFALL OF UMIAM
INTO LAKE",LAKE,MEGHALAYA,14.0,23.1,4.5,5.9,7.2,7.9,77.0,250.0,6.0,9.0,0.32,1.22,350.0,520.0,920.0,2100.0,2021
968,3348.0,"UMIAM LAKE ATNEAR UNITED
CHRISTIAN COLLEGE",LAKE,MEGHALAYA,15.0,23.2,5.6,6.6,6.8,7.8,69.0,130.0,5.3,7.0,0.32,0.66,340.0,460.0,940.0,1700.0,2021
969,1348.0,WARD'S LAKE AT SHILLONG,LAKE,MEGHALAYA,14.0,26.0,6.0,7.8,7.0,7.8,110.0,145.0,2.1,3.6,0.32,0.79,70.0,120.0,350.0,490.0,2021
970,3723.0,"TAMDIL LAKE, SAITUAL",LAKE,MIZORAM,13.0,22.0,6.7,12.7,6.4,7.6,58.0,283.0,1.0,2.2,0.02,0.03,39.0,360.0,279.5,1400.0,2021
971,3722.0,LAWBUAI FISHPOND,POND,MIZORAM,16.0,29.0,4.1,9.5,6.6,7.8,234.0,422.0,1.2,3.2,0.03,0.12,39.0,360.0,279.5,1400.0,2021
972,3755.0,"POND NEAR THERMAL POWER PLANT,
BAIRABI",POND,MIZORAM,20.0,30.0,5.0,8.9,7.1,7.7,195.0,347.0,1.2,2.9,0.02,0.06,39.0,360.0,279.5,1400.0,2021
973,3743.0,"PHE RESERVOIR, HELIPAD, NEW SAIHA",TANK,MIZORAM,17.0,22.0,6.8,9.2,6.7,7.8,34.0,379.0,1.0,2.6,0.02,0.03,39.0,360.0,279.5,1400.0,2021
974,2887.0,"BANGLA FISHERY, DIMAPUR",LAKE,NAGALAND,19.0,34.3,3.2,6.2,6.5,8.0,88.0,550.0,1.5,2.6,0.3,1.7,39.0,360.0,279.5,1400.0,2021
975,2886.0,"PUDUMPUKHURI, DIMAPUR",LAKE,NAGALAND,19.0,41.0,1.4,6.8,2.0,7.8,72.0,250.0,1.3,2.8,0.6,1.6,39.0,360.0,279.5,1400.0,2021
976,3956.0,ANSHUPA AT BISHNUPUR,LAKE,ODISHA,19.0,35.0,5.2,7.5,6.6,8.0,111.0,184.0,1.2,2.6,0.32,0.62,700.0,4900.0,2400.0,17000.0,2021
977,3957.0,ANSHUPA AT SARANDAGARH,LAKE,ODISHA,20.0,33.0,4.0,7.7,6.5,8.2,96.0,223.0,1.1,2.2,0.32,1.15,130.0,2300.0,790.0,9200.0,2021
978,3955.0,ANSHUPA AT SUBARANAPUR,LAKE,ODISHA,20.0,34.0,6.2,7.8,6.5,8.5,102.0,181.0,1.1,1.9,0.32,1.02,130.0,3500.0,490.0,16000.0,2021
979,2438.0,ANSHUPA LAKE KADALIBARI,LAKE,ODISHA,20.0,32.0,5.8,7.8,6.9,8.4,117.0,259.0,1.1,2.3,0.32,1.22,220.0,1700.0,1300.0,4700.0,2021
980,3953.0,CHILKA AT RAMBHA,LAKE,ODISHA,14.0,32.0,5.6,11.0,6.9,8.5,106.0,40520.0,1.3,2.7,0.32,1.66,2.0,2300.0,2.0,4900.0,2021
981,2437.0,"CHILKA LAKE AT SATAPADA (RAMSAR
SITE)",LAKE,ODISHA,20.0,32.0,5.8,9.6,6.9,8.4,2930.0,42780.0,1.2,1.9,0.35,1.59,2.0,1700.0,20.0,3500.0,2021
982,3954.0,TAMPADA LAKE AT CHHATRAPUR,LAKE,ODISHA,13.0,30.0,3.0,11.5,7.9,8.5,147.0,945.0,1.9,6.0,0.32,2.12,110.0,1700.0,460.0,3500.0,2021
983,2431.0,"BINDUSAGAR ( RELIGIOUS POND OF BHUBANESWAR CITY) (NORTH) (LINGRAJ
TEMPLE)",POND,ODISHA,22.0,33.0,4.1,9.1,6.5,8.0,236.0,420.0,1.1,2.8,0.32,1.52,2.0,24000.0,170.0,54000.0,2021
984,2434.0,"INDRADYUMNA TANK ( RILIGIOUS POND
OF PURI CITY)",POND,ODISHA,25.0,34.0,2.0,11.9,7.6,9.4,283.0,561.0,3.8,5.7,0.32,1.72,20.0,35000.0,45.0,54000.0,2021
985,3962.0,JAGANNATH SAGAR POND OF JEYPORE,POND,ODISHA,12.0,29.0,5.7,6.4,7.1,7.6,216.0,402.0,1.4,2.7,0.32,1.84,140.0,160000.0,490.0,160000.0,2021
986,2433.0,"MARKANDA POKHARI ( RILIGIOUS POND
OF PURI CITY)",POND,ODISHA,25.0,34.0,3.2,12.5,7.4,9.4,380.0,688.0,3.4,8.3,0.35,8.62,45.0,13000.0,45.0,24000.0,2021
987,2432.0,"NARENDRA POKHARI ( RILIGIOUS POND
OF PURI CITY)",POND,ODISHA,25.0,34.0,4.2,15.7,7.7,9.5,356.0,961.0,3.6,8.2,0.32,2.92,130.0,1300.0,490.0,9200.0,2021
988,2436.0,"PARVATI SAGAR ( RILIGIOUS POND OF
PURI CITY)",POND,ODISHA,25.0,35.0,2.1,11.1,6.9,9.3,332.0,599.0,3.3,12.0,0.32,3.46,45.0,2400.0,130.0,5400.0,2021
989,3963.0,RANIGUDA POND,POND,ODISHA,22.0,26.0,2.8,12.6,7.3,8.4,392.0,1334.0,3.4,9.5,0.32,11.52,130.0,1300.0,490.0,2800.0,2021
990,2435.0,"SWETAGANGA ( RILIGIOUS POND OF
PURI CITY)",POND,ODISHA,23.0,35.0,3.3,15.6,7.5,9.3,298.0,745.0,3.6,8.0,0.32,13.34,45.0,2400.0,170.0,4300.0,2021
